sku,parent_sku,locale,attribute_family_code,type,categories,images,name,description,short_description,status,visible_individually,length,width,height,weight,price,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,tax_status,tax_category_id,global_unique_id,cases_in_stock,custom_product_subtitle,pack_quantity,low_stock_amount,pmp_or_not,max_order,por_percentage,product_size,prom_id,prom_start,promo_end,total_sales,rrp_price,outer_pack_size,shipping_class,configurable_variants
111777,,en,variant_family,configurable,SPIRITS/RUM,,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,1,1,,,,,,,,,tanduay-gold-asian-rum-111777,,,,,,,,,,,,1,,,,PLAIN,,20.9,,,,,,26.99,,No Shipping class,"sku=111777a,pack_size=Pack 1|sku=111777c,pack_size=Pack 2"
111777a,111777,en,variant_family,simple,SPIRITS/RUM,,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,1,0,,,,10,17.79,,,,tanduay-gold-asian-rum-111777a,,,,1,default=6,,,,19,1,,1,1X70CL,,,PLAIN,,20.9,,,,,,26.99,,No Shipping class,
111777c,111777,en,variant_family,simple,SPIRITS/RUM,,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,TANDUAY GOLD ASIAN RUM,1,0,,,,10,106.15,,,,tanduay-gold-asian-rum-111777c,,,,1,default=6,,,,19,1,,1,6X1X70CL,6,,PLAIN,,20.9,,,,,,26.99,,No Shipping class,
111778,,en,variant_family,configurable,SPIRITS/RUM,,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,1,1,,,,,,,,,pilipinas-especia-spiced-rum-tanduay-111778,,,,,,,,,,,,0,,,,PLAIN,,20.01,,,,,,29.99,,No Shipping class,"sku=111778a,pack_size=Pack 1|sku=111778c,pack_size=Pack 2"
111778a,111778,en,variant_family,simple,SPIRITS/RUM,,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,1,0,,,,10,19.99,,,,pilipinas-especia-spiced-rum-tanduay-111778a,,,,1,default=3,,,,19,1,,0,1X70CL,,,PLAIN,,20.01,,,,,,29.99,,No Shipping class,
111778c,111778,en,variant_family,simple,SPIRITS/RUM,,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,PILIPINA'S ESPECIA SPICED RUM TANDUAY,1,0,,,,10,117.99,,,,pilipinas-especia-spiced-rum-tanduay-111778c,,,,1,default=3,,,,19,1,,0,6X1X70CL,6,,PLAIN,,20.01,,,,,,29.99,,No Shipping class,
111765,,en,variant_family,configurable,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,1,1,,,,,,,,,gabriel-boudier-creme-de-mures-111765,,,,,,,,,,,,1,,,,PLAIN,,14.52,,,,,,15.99,,No Shipping class,"sku=111765a,pack_size=Pack 1|sku=111765c,pack_size=Pack 2"
111765a,111765,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,1,0,,,,10,11.39,,,,gabriel-boudier-creme-de-mures-111765a,,,,1,default=6,,,,19,1,,1,1X50CL,,,PLAIN,,14.52,,,,,,15.99,,No Shipping class,
111765c,111765,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,GABRIEL BOUDIER CREME DE MURES,1,0,,,,10,67.69,,,,gabriel-boudier-creme-de-mures-111765c,,,,1,default=6,,,,19,1,,1,6X1X50CL,6,,PLAIN,,14.52,,,,,,15.99,,No Shipping class,
111768,,en,variant_family,configurable,SPIRITS/WHISKY,,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,1,1,,,,,,,,,daddy-rack-tennessee-straight-whiskey-111768,,,,,,,,,,,,1,,,,PLAIN,,20.11,,,,,,40.99,,No Shipping class,"sku=111768a,pack_size=Pack 1|sku=111768c,pack_size=Pack 2"
111768a,111768,en,variant_family,simple,SPIRITS/WHISKY,,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,1,0,,,,10,27.29,,,,daddy-rack-tennessee-straight-whiskey-111768a,,,,1,default=11,,,,19,1,,1,1X70CL,,,PLAIN,,20.11,,,,,,40.99,,No Shipping class,
111768c,111768,en,variant_family,simple,SPIRITS/WHISKY,,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,DADDY RACK TENNESSEE STRAIGHT WHISKEY,1,0,,,,10,162.99,,,,daddy-rack-tennessee-straight-whiskey-111768c,,,,1,default=11,,,,19,1,,1,6X1X70CL,6,,PLAIN,,20.11,,,,,,40.99,,No Shipping class,
111771,,en,variant_family,configurable,SPIRITS/GIN,,HOXTON DRY GIN,HOXTON DRY GIN,HOXTON DRY GIN,1,1,,,,,,,,,hoxton-dry-gin-111771,,,,,,,,,,,,1,,,,PLAIN,,15.21,,,,,,29.99,,No Shipping class,"sku=111771a,pack_size=Pack 1|sku=111771c,pack_size=Pack 2"
111771a,111771,en,variant_family,simple,SPIRITS/GIN,,HOXTON DRY GIN,HOXTON DRY GIN,HOXTON DRY GIN,1,0,,,,10,21.19,,,,hoxton-dry-gin-111771a,,,,1,default=7,,,,19,1,,1,1X70CL,,,PLAIN,,15.21,,,,,,29.99,,No Shipping class,
111771c,111771,en,variant_family,simple,SPIRITS/GIN,,HOXTON DRY GIN,HOXTON DRY GIN,HOXTON DRY GIN,1,0,,,,10,125.99,,,,hoxton-dry-gin-111771c,,,,1,default=7,,,,19,1,,1,6X1X70CL,6,,PLAIN,,15.21,,,,,,29.99,,No Shipping class,
111772,,en,variant_family,configurable,SPIRITS/GIN,,HOXTON GIN,HOXTON GIN,HOXTON GIN,1,1,,,,,,,,,hoxton-gin-111772,,,,,,,,,,,,1,,,,PLAIN,,19.17,,,,,,37.99,,No Shipping class,"sku=111772a,pack_size=Pack 1|sku=111772c,pack_size=Pack 2"
111772a,111772,en,variant_family,simple,SPIRITS/GIN,,HOXTON GIN,HOXTON GIN,HOXTON GIN,1,0,,,,10,25.59,,,,hoxton-gin-111772a,,,,1,default=7,,,,19,1,,1,1X70CL,,,PLAIN,,19.17,,,,,,37.99,,No Shipping class,
111772c,111772,en,variant_family,simple,SPIRITS/GIN,,HOXTON GIN,HOXTON GIN,HOXTON GIN,1,0,,,,10,152.99,,,,hoxton-gin-111772c,,,,1,default=7,,,,19,1,,1,6X1X70CL,6,,PLAIN,,19.17,,,,,,37.99,,No Shipping class,
111773,,en,variant_family,configurable,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,1,1,,,,,,,,,hoxton-london-spritz-111773,,,,,,,,,,,,1,,,,PLAIN,,19.21,,,,,,29.99,,No Shipping class,"sku=111773a,pack_size=Pack 1|sku=111773c,pack_size=Pack 2"
111773a,111773,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,1,0,,,,10,20.19,,,,hoxton-london-spritz-111773a,,,,1,default=7,,,,19,1,,1,1X70CL,,,PLAIN,,19.21,,,,,,29.99,,No Shipping class,
111773c,111773,en,variant_family,simple,"SPIRITS/TEQUILA, LIQUEURS & APERITIFS",,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,HOXTON LONDON SPRITZ,1,0,,,,10,119.99,,,,hoxton-london-spritz-111773c,,,,1,default=7,,,,19,1,,1,6X1X70CL,6,,PLAIN,,19.21,,,,,,29.99,,No Shipping class,
111775,,en,variant_family,configurable,SPIRITS/GIN,,HOXTON PINK,HOXTON PINK,HOXTON PINK,1,1,,,,,,,,,hoxton-pink-111775,,,,,,,,,,,,1,,,,PLAIN,,20.01,,,,,,41.99,,No Shipping class,"sku=111775a,pack_size=Pack 1|sku=111775c,pack_size=Pack 2"
111775a,111775,en,variant_family,simple,SPIRITS/GIN,,HOXTON PINK,HOXTON PINK,HOXTON PINK,1,0,,,,10,27.99,,,,hoxton-pink-111775a,,,,1,default=7,,,,19,1,,1,1X70CL,,,PLAIN,,20.01,,,,,,41.99,,No Shipping class,
111775c,111775,en,variant_family,simple,SPIRITS/GIN,,HOXTON PINK,HOXTON PINK,HOXTON PINK,1,0,,,,10,159.99,,,,hoxton-pink-111775c,,,,1,default=7,,,,19,1,,1,6X1X70CL,6,,PLAIN,,20.01,,,,,,41.99,,No Shipping class,
151613,,en,variant_family,configurable,SOFT DRINK/JUICES,,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,1,1,,,,,,,,,mogu-mogu-pineapple-151613,,,,,,,,,,,,0,,,,PLAIN,10,32.29,,,,,,1.09,,No Shipping class,"sku=151613a,pack_size=Pack 1|sku=151613c,pack_size=Pack 2"
151613a,151613,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,1,0,,,,10,3.69,,,,mogu-mogu-pineapple-151613a,,,,1,default=1,,,,19,1,,0,6x320ML,,,PLAIN,10,32.29,,,,,,1.09,,No Shipping class,
151613c,151613,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,MOGU MOGU PINEAPPLE,1,0,,,,10,14.49,,,,mogu-mogu-pineapple-151613c,,,,1,default=1,,,,19,1,,0,4X6x320ML,4,,PLAIN,10,32.29,,,,,,1.09,,No Shipping class,
151423,,en,variant_family,configurable,SOFT DRINK/JUICES,,MOGU MOGU ORANGE,MOGU MOGU ORANGE,MOGU MOGU ORANGE,1,1,,,,,,,,,mogu-mogu-orange-151423,,,,,,,,,,,,0,,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,"sku=151423a,pack_size=Pack 1|sku=151423c,pack_size=Pack 2"
151423a,151423,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU ORANGE,MOGU MOGU ORANGE,MOGU MOGU ORANGE,1,0,,,,10,3.69,,,,mogu-mogu-orange-151423a,,,,1,default=2,,,,19,1,,0,6x320ML,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151423c,151423,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU ORANGE,MOGU MOGU ORANGE,MOGU MOGU ORANGE,1,0,,,,10,14.29,,,,mogu-mogu-orange-151423c,,,,1,default=2,,,,19,1,,0,4X6x320ML,4,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151425,,en,variant_family,configurable,SOFT DRINK/JUICES,,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,1,1,,,,,,,,,mogu-mogu-passion-fruit-151425,,,,,,,,,,,,1,,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,"sku=151425a,pack_size=Pack 1|sku=151425c,pack_size=Pack 2"
151425a,151425,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,1,0,,,,10,3.69,,,,mogu-mogu-passion-fruit-151425a,,,,1,default=4,,,,19,1,,1,6x320ML,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151425c,151425,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,MOGU MOGU PASSION FRUIT,1,0,,,,10,14.76,,,,mogu-mogu-passion-fruit-151425c,,,,1,default=4,,,,19,1,,1,4X6x320ML,4,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151424,,en,variant_family,configurable,SOFT DRINK/JUICES,,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,1,1,,,,,,,,,mogu-mogu-pink-guava-151424,,,,,,,,,,,,1,,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,"sku=151424a,pack_size=Pack 1|sku=151424c,pack_size=Pack 2"
151424a,151424,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,1,0,,,,10,3.69,,,,mogu-mogu-pink-guava-151424a,,,,1,default=4,,,,19,1,,1,6x320ML,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151424c,151424,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,MOGU MOGU PINK GUAVA,1,0,,,,10,14.49,,,,mogu-mogu-pink-guava-151424c,,,,1,default=4,,,,19,1,,1,4X6x320ML,4,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151627,,en,variant_family,configurable,SOFT DRINK/JUICES,,MOGU MOGU MELON,MOGU MOGU MELON,MOGU MOGU MELON,1,1,,,,,,,,,mogu-mogu-melon-151627,,,,,,,,,,,,9,,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,"sku=151627a,pack_size=Pack 1|sku=151627c,pack_size=Pack 2"
151627a,151627,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU MELON,MOGU MOGU MELON,MOGU MOGU MELON,1,0,,,,10,3.69,,,,mogu-mogu-melon-151627a,,,,1,default=36,,,,19,1,,9,6X320ML,,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
151627c,151627,en,variant_family,simple,SOFT DRINK/JUICES,,MOGU MOGU MELON,MOGU MOGU MELON,MOGU MOGU MELON,1,0,,,,10,14.29,,,,mogu-mogu-melon-151627c,,,,1,default=36,,,,19,1,,9,4X6X320ML,4,,PLAIN,10,36.38,,,,,,1.16,,No Shipping class,
903359,,en,variant_family,configurable,GROCERY/OIL & GHEE,,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,1,1,,,,,,,,,crystal-pure-sunflower-oil-903359,,,,,,,,,,,,2856,,,,PLAIN,,18.65,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,7.99,,No Shipping class,"sku=903359a,pack_size=Pack 1|sku=903359c,pack_size=Pack 2"
903359a,903359,en,variant_family,simple,GROCERY/OIL & GHEE,,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,1,0,,,,10,6.5,5.99,2025-05-05,2025-11-05,crystal-pure-sunflower-oil-903359a,,,,1,default=8570,,,,19,3,,2856,1x5 LTR,,,PLAIN,,18.65,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,7.99,,No Shipping class,
903359c,903359,en,variant_family,simple,GROCERY/OIL & GHEE,,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,CRYSTAL PURE SUNFLOWER OIL,1,0,,,,10,18,,2025-05-05,2025-11-05,crystal-pure-sunflower-oil-903359c,,,,1,default=8570,,,,19,3,,2856,3X1x5 LTR,3,,PLAIN,,18.65,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,7.99,,No Shipping class,
110110,,en,variant_family,simple,GROCERY/OIL & GHEE,,UKRAINIAN GOLD SUNFLOWER OIL,UKRAINIAN GOLD SUNFLOWER OIL,UKRAINIAN GOLD SUNFLOWER OIL,1,1,,,,10,16.99,,,,ukrainian-gold-sunflower-oil-110110,,,,1,default=86,,,,19,3,,86,15X1LTR,,,PLAIN,,43.08,,,,,,1.99,,No Shipping class,
103211,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,TECH-BAR BANANA ICE,TECH-BAR BANANA ICE,TECH-BAR BANANA ICE,1,1,,,,10,20.49,,,,tech-bar-banana-ice-103211,,,,1,default=1,,,,19,1,,1,10X2ML,,,PLAIN,,58.95,,,,,,5.99,,No Shipping class,
191922,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,LOST MARY BM600S BERRY COMBOS,LOST MARY BM600S BERRY COMBOS,LOST MARY BM600S BERRY COMBOS,1,1,,,,10,18.99,,,,lost-mary-bm600s-berry-combos-191922,,,,1,default=5,,,,19,1,,5,10x20MG,,,PLAIN,,61.96,,,,,,5.99,,No Shipping class,
901659,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,SKE CRYSTAL BAR BLUEBERRY CHERRY CRANBERRY,SKE CRYSTAL BAR BLUEBERRY CHERRY CRANBERRY,SKE CRYSTAL BAR BLUEBERRY CHERRY CRANBERRY,1,1,,,,10,17.99,,,,ske-crystal-bar-blueberry-cherry-cranberry-901659,,,,1,default=8,,,,19,1,,8,10x20MG,,,PLAIN,,63.96,,,,,,5.99,,No Shipping class,
901681,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 PURPLE EDITION,IVG 2400 PURPLE EDITION,IVG 2400 PURPLE EDITION,1,1,,,,10,24.99,,,,ivg-2400-purple-edition-901681,,,,1,default=9,,,,19,1,,9,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901684,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 CHERRY EDITION,IVG 2400 CHERRY EDITION,IVG 2400 CHERRY EDITION,1,1,,,,10,24.99,,,,ivg-2400-cherry-edition-901684,,,,1,default=29,,,,19,1,,29,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901686,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 RED EDITION,IVG 2400 RED EDITION,IVG 2400 RED EDITION,1,1,,,,10,24.99,,,,ivg-2400-red-edition-901686,,,,1,default=11,,,,19,1,,11,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901687,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 LEMON & LIME,IVG 2400 LEMON & LIME,IVG 2400 LEMON & LIME,1,1,,,,10,24.99,,,,ivg-2400-lemon-lime-901687,,,,1,default=13,,,,19,1,,13,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901812,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,ELF BAR AF5000 CHERRY ICE,ELF BAR AF5000 CHERRY ICE,ELF BAR AF5000 CHERRY ICE,1,1,,,,10,24.99,,,,elf-bar-af5000-cherry-ice-901812,,,,1,default=27,,,,19,1,,27,5x20MG,,,PLAIN,,24.94,,,,,,7.99,,No Shipping class,
901815,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,ELF BAR AF5000 WATERMELON ICE,ELF BAR AF5000 WATERMELON ICE,ELF BAR AF5000 WATERMELON ICE,1,1,,,,10,24.99,,,,elf-bar-af5000-watermelon-ice-901815,,,,1,default=15,,,,19,1,,15,5x20MG,,,PLAIN,,24.94,,,,,,7.99,,No Shipping class,
901816,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,ELF BAR AF5000 SOUR PINEAPPLE ICE,ELF BAR AF5000 SOUR PINEAPPLE ICE,ELF BAR AF5000 SOUR PINEAPPLE ICE,1,1,,,,10,24.99,,,,elf-bar-af5000-sour-pineapple-ice-901816,,,,1,default=14,,,,19,1,,14,5X20MG,,,PLAIN,,24.94,,,,,,7.99,,No Shipping class,
901831,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 GRAPE EDITION,IVG 2400 GRAPE EDITION,IVG 2400 GRAPE EDITION,1,1,,,,10,24.99,,,,ivg-2400-grape-edition-901831,,,,1,default=13,,,,19,1,,13,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901832,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 STRAWBERRY EDITION,IVG 2400 STRAWBERRY EDITION,IVG 2400 STRAWBERRY EDITION,1,1,,,,10,24.99,,,,ivg-2400-strawberry-edition-901832,,,,1,default=14,,,,19,1,,14,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901833,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 WATERMELON EDITION,IVG 2400 WATERMELON EDITION,IVG 2400 WATERMELON EDITION,1,1,,,,10,24.99,,,,ivg-2400-watermelon-edition-901833,,,,1,default=8,,,,19,1,,8,5x20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901834,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 APPLE EDITION,IVG 2400 APPLE EDITION,IVG 2400 APPLE EDITION,1,1,,,,10,24.99,,,,ivg-2400-apple-edition-901834,,,,1,default=4,,,,19,1,,4,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901835,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 KIWI EDITION,IVG 2400 KIWI EDITION,IVG 2400 KIWI EDITION,1,1,,,,10,24.99,,,,ivg-2400-kiwi-edition-901835,,,,1,default=4,,,,19,1,,4,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901836,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 FIZZY EDITION,IVG 2400 FIZZY EDITION,IVG 2400 FIZZY EDITION,1,1,,,,10,24.99,,,,ivg-2400-fizzy-edition-901836,,,,1,default=4,,,,19,1,,4,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
901838,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,SKE CRYSTAL BAR FRUIT GUM,SKE CRYSTAL BAR FRUIT GUM,SKE CRYSTAL BAR FRUIT GUM,1,1,,,,10,17.99,,,,ske-crystal-bar-fruit-gum-901838,,,,1,default=17,,,,19,1,,17,10x20MG,,,PLAIN,,63.96,,,,,,5.99,,No Shipping class,
901843,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,****ELF BAR 600 PINK LEMONADE,****ELF BAR 600 PINK LEMONADE,****ELF BAR 600 PINK LEMONADE,1,1,,,,10,17.99,,,,elf-bar-600-pink-lemonade-901843,,,,1,default=11,,,,19,1,,11,10x20MG,,,PLAIN,,56.74,,,,,,4.99,,No Shipping class,
901844,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,LOST MARY BM600 TRIPPLE MELON,LOST MARY BM600 TRIPPLE MELON,LOST MARY BM600 TRIPPLE MELON,1,1,,,,10,18.99,,,,lost-mary-bm600-tripple-melon-901844,,,,1,default=10,,,,19,1,,10,10x20MG,,,PLAIN,,61.96,,,,,,5.99,,No Shipping class,
901846,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***LOST MARY BM600 BLACKCURRENT APPLE,***LOST MARY BM600 BLACKCURRENT APPLE,***LOST MARY BM600 BLACKCURRENT APPLE,1,1,,,,10,18.99,,,,lost-mary-bm600-blackcurrent-apple-901846,,,,1,default=12,,,,19,1,,12,10x20MG,,,PLAIN,,61.96,,,,,,5.99,,No Shipping class,
901858,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,ELF BAR AF5000 TRIPLE MANGO,ELF BAR AF5000 TRIPLE MANGO,ELF BAR AF5000 TRIPLE MANGO,1,1,,,,10,24.99,,,,elf-bar-af5000-triple-mango-901858,,,,1,default=20,,,,19,1,,20,5X20MG,,,PLAIN,,24.94,,,,,,7.99,,No Shipping class,
901859,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,ELF BAR AF5000 LEMON LIME,ELF BAR AF5000 LEMON LIME,ELF BAR AF5000 LEMON LIME,1,1,,,,10,24.99,,,,elf-bar-af5000-lemon-lime-901859,,,,1,default=23,,,,19,1,,23,5X20MG,,,PLAIN,,24.94,,,,,,7.99,,No Shipping class,
902260,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***LOST MARY BM600 BLUE RAZZ ICE,***LOST MARY BM600 BLUE RAZZ ICE,***LOST MARY BM600 BLUE RAZZ ICE,1,1,,,,10,18.99,,,,lost-mary-bm600-blue-razz-ice-902260,,,,1,default=14,,,,19,1,,14,10x20MG,,,PLAIN,,61.96,,,,,,5.99,,No Shipping class,
902263,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***LOST MARY BM600 BLUERAZZ CHERRY,***LOST MARY BM600 BLUERAZZ CHERRY,***LOST MARY BM600 BLUERAZZ CHERRY,1,1,,,,10,18.99,,,,lost-mary-bm600-bluerazz-cherry-902263,,,,1,default=30,,,,19,1,,30,10x20MG,,,PLAIN,,61.96,,,,,,5.99,,No Shipping class,
902413,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***ELF BAR 600 BLUE RAZZ LEMONADE,***ELF BAR 600 BLUE RAZZ LEMONADE,***ELF BAR 600 BLUE RAZZ LEMONADE,1,1,,,,10,17.99,,,,elf-bar-600-blue-razz-lemonade-902413,,,,1,default=2,,,,19,1,,2,10x20MG,,,PLAIN,,56.74,,,,,,4.99,,No Shipping class,
902414,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***ELF BAR 600 COLA,***ELF BAR 600 COLA,***ELF BAR 600 COLA,1,1,,,,10,17.99,,,,elf-bar-600-cola-902414,,,,1,default=5,,,,19,1,,5,10x20MG,,,PLAIN,,56.74,,,,,,4.99,,No Shipping class,
902415,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,***ELF BAR 600 LEMON LIME,***ELF BAR 600 LEMON LIME,***ELF BAR 600 LEMON LIME,1,1,,,,10,17.99,,,,elf-bar-600-lemon-lime-902415,,,,1,default=28,,,,19,1,,28,10x20MG,,,PLAIN,,56.74,,,,,,4.99,,No Shipping class,
902418,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,SKE CRYSTAL BAR BULL ICE,SKE CRYSTAL BAR BULL ICE,SKE CRYSTAL BAR BULL ICE,1,1,,,,10,17.99,,,,ske-crystal-bar-bull-ice-902418,,,,1,default=22,,,,19,1,,22,10x20MG,,,PLAIN,,63.96,,,,,,5.99,,No Shipping class,
902421,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,SKE CRYSTAL BAR VMT ICE,SKE CRYSTAL BAR VMT ICE,SKE CRYSTAL BAR VMT ICE,1,1,,,,10,17.99,,,,ske-crystal-bar-vmt-ice-902421,,,,1,default=37,,,,19,1,,37,10x20MG,,,PLAIN,,63.96,,,,,,5.99,,No Shipping class,
902452,,en,variant_family,simple,TOBACCO & VAPES/VAPES & REFILLS,,IVG 2400 JUICY EDITION,IVG 2400 JUICY EDITION,IVG 2400 JUICY EDITION,1,1,,,,10,24.99,,,,ivg-2400-juicy-edition-902452,,,,1,default=22,,,,19,1,,22,5X20MG,,,PLAIN,,53.83,,,,,,12.99,,No Shipping class,
